Gene,56,63,84,91,112,119,133,147,168,259,400,645,1010,1375,3200,4295,5025,6850,7215,7945,8675,11230,13420,13785,14880
HACE1,1,0.914644814,0.700839729,0.71935313,0.955829595,0.473433508,0.526772408,0.674473494,0.601153764,0.444075728,0.704391753,1.000398506,0.193240879,0.391014766,0.825085642,1.096882991,0.444562121,0.424784986,0.645241041,0.984436687,0.68991402,0.634895746,0.940464901,1.412337698,1.032040082
SHANK2,1,2.604144915,3.068935213,2.627150684,4.251239316,5.052697667,3.112021706,6.571827824,2.946502905,1.983773221,5.207298619,6.70762808,0.474311301,0.764654772,4.740958587,2.491960901,2.403438349,1.275747849,4.736001324,5.37024754,2.556503834,3.923348555,4.911210972,5.34403356,2.204945958
LAMA1,1,1.074116734,0.26896679,0.46910776,0.687834562,0.51674915,0.712300713,0.574218451,0.252726818,1.226505167,0.239261956,0.125521743,0.14241917,0.214687104,0.074799558,0.030818221,0.232992083,0.116360121,0.15271722,0.050233124,0.146146496,0.071974605,0.157214222,0.248263482,0.030071108
AUTS2,1,2.805579495,2.810320377,2.170916351,1.891432222,1.380606233,0.820972051,1.214213682,0.560787338,0.373587494,0.572754769,0.352592132,0.187225446,0.292461772,0.251566179,0.162547005,0.38884384,0.239602845,0.428135067,0.629429686,0.309784282,0.264649885,0.34266936,0.311667309,0.33224809
GABRB2,1,5.725138804,9.466896177,5.633711842,9.504832651,10.0803612,8.572136875,28.51229434,16.932337,1.973092034,25.72750122,62.94009865,1.31732775,1.724770229,40.22219216,24.31835506,7.351417055,3.794250616,22.52965268,26.16023424,15.42256975,20.9941871,33.06805118,45.4232775,49.73370818
KDM4C,1,1.692528309,1.544655397,1.629440962,1.299908914,1.396264857,1.175896017,1.855958132,1.526713989,1.777151364,1.434972052,1.674890857,0.530634314,1.904306138,1.441093297,1.273697505,1.32154594,1.338722945,1.470253477,1.408620703,1.915791248,1.341878867,1.637072957,3.019323754,0.669298274
SLC24A2,1,53.43744875,29.68164721,29.54857939,26.36579985,12.00558354,5.698371793,43.67234782,7.865487486,2.350005857,49.86317403,606.0904885,27.40277615,254.6066143,195.7282711,71.66410917,125.8063918,107.2789817,242.3759322,174.1933544,450.4098825,197.398774,225.0775253,344.6248292,9.274393815
TANC2,1,3.19041978,4.435456235,3.933353777,6.003266945,4.307166065,2.42331294,5.969239017,3.01185476,1.750534017,2.748355642,4.611210017,0.364855955,1.140197017,2.798799361,1.349289557,1.876907584,0.876179709,3.724013979,3.418621744,2.193956012,3.101904673,3.148780508,5.045802088,0.831220375
CARD11,1,0.154011702,0.579691208,0.442025435,1.13411412,1.937607486,2.926875667,1.847765725,1.650692236,2.557382089,4.317419752,21.84009877,1.914270342,1.347741706,10.31937973,0.159199869,2.140560899,1.99625299,1.434518605,1.815608697,4.309253192,3.247100871,7.213896602,3.174658686,1.038277144
ANK2,1,3.215335042,3.990759404,5.217282873,8.558967131,6.096804806,4.353440131,12.99575697,6.777406855,1.917856622,6.11756306,9.47555889,1.105438498,2.15099951,5.718652529,5.399034935,3.513988115,1.836523633,6.363142878,8.402946285,4.532361564,4.865525873,6.44263464,9.570920925,4.152262663
KCNH1,1,2.431349315,2.257977169,1.527360731,2.973630137,1.612232877,0.892342466,2.262315068,1.420931507,0.462123288,5.29965411,20.25123973,1.577534247,4.393684932,16.85408562,1.684712329,5.946047945,2.188808219,19.29293836,15.8320137,5.043123288,15.39759589,23.79136986,11.55176027,1.092760274
KCND3,1,1.723628506,4.625433606,3.472832354,3.734118768,3.135292721,3.14436051,5.094588175,5.255343467,1.810983536,5.184839418,9.063114783,1.05639258,1.177994694,7.734329054,4.646169086,2.956389684,2.155097844,9.236351682,9.407624752,4.139866297,6.363590388,9.647074533,8.554743891,4.921974603
PBX1,1,0.908624741,1.151775472,1.215402971,1.335017356,0.755829095,0.559063916,1.028270341,1.014696605,0.382678115,0.42239871,0.469820847,0.068193013,0.194796776,0.443721181,0.432709004,0.263611526,0.12832092,0.348978319,0.676268206,0.280921124,0.264076923,0.377846768,0.382470567,0.187922901
LRRC4C,1,0.613566462,0.416990061,0.631811177,0.751075475,0.995371107,0.736704641,1.74052924,1.46158055,0.704089739,2.096936285,2.314590106,0.504423357,0.873557723,1.449604489,1.167529297,1.275552496,0.835018366,1.948767858,2.255417212,1.304351853,1.76251189,1.601259138,3.048953784,0.741751591
GALNT13,1,2.655702221,2.440061072,1.464001122,1.863229138,0.696154028,0.692701136,1.7250168,1.976554362,1.736537782,4.626297348,4.20980049,0.880710901,2.82209062,3.90849798,3.170435977,2.467668482,2.066949755,3.338543475,6.11227041,3.895027449,2.060977373,3.975757838,2.933487947,1.065682277
CDH11,1,0.658102039,0.480854419,0.555134842,0.853899998,0.617876364,0.422352266,1.061018109,0.868212918,0.525447804,0.563035575,0.570469242,0.157050864,0.261125092,0.40357191,0.366218744,0.358012543,0.230045661,0.42979445,0.271708634,0.424049663,0.395252607,0.338684465,0.486970514,0.151214008
RALGAPB,1,1.491583063,1.310823255,1.196893745,1.378023537,0.72719577,0.580813775,1.194847245,0.997851949,0.466907772,0.713851151,1.254205296,0.20516143,0.474164967,1.018571641,0.829724332,0.548871993,0.338748507,0.788852796,1.311361596,0.745163271,0.605338585,0.848373427,1.123165194,0.38494355
SMG6,1,1.370062339,0.802694661,1.079885822,1.267240446,1.129201839,0.902690694,0.961890896,0.793494812,1.633996314,0.831209675,0.686351317,0.59992675,0.792236832,0.570238411,0.194295055,1.101761734,0.614258447,0.898440087,0.835929103,0.823886929,0.874070823,0.749433903,0.721976244,0.235036768
CNTN5,1,2.612422822,1.841202049,2.170970088,4.124780651,4.330207511,3.220091918,13.73387494,15.13223156,1.05009981,19.42200919,29.20488371,0.965999721,1.237305603,12.87242004,28.52369899,7.301880136,1.317190474,10.10613249,29.19418783,4.376807019,12.05941228,13.79602618,27.06902187,28.01635022
COL28A1,1,1.296200796,0.673423856,1.191126046,1.660101495,1.759113976,4.332697847,1.581429159,2.162981758,3.500205733,2.694314909,1.478878069,4.30279797,8.09148265,0.839349883,2.439994514,3.787107393,4.551501852,2.6517213,1.683171033,3.588410369,2.003908929,6.611534769,6.432615553,1.163242354
PTPRD,1,1.431448814,2.430247874,2.484250161,4.380672977,2.147893092,1.867907533,4.782673853,2.613030636,2.491804489,3.395143533,5.067625859,1.084465852,4.06598092,2.520252272,3.47878383,2.290155795,2.626483808,2.423187089,3.028126484,5.526969215,2.201053409,2.443583875,4.92827555,1.417960157
HECW2,1,1.236420876,0.467511901,0.543545851,0.451909769,0.266302489,0.231261481,0.61944052,0.249107511,0.108199355,0.327469233,0.770090541,0.128148898,0.361628465,0.464233062,0.42328831,0.265891108,0.208035179,0.378571894,0.482613691,0.48394767,0.348308973,0.441071189,0.499147844,0.150471095
FGF13,1,1.489707633,2.780265574,2.251869678,1.573246679,3.450937531,2.582607867,4.602096558,4.530113159,0.357167398,2.897839959,2.873504328,0.202454108,0.356904541,3.718056012,4.233216076,1.092044398,0.736104021,2.410616272,2.08970072,1.279013373,2.422454628,2.96772466,2.418231703,2.953248141
MYH10,1,1.163824633,0.660753499,0.799767785,1.143163017,0.637158934,0.499513661,0.821177978,0.465415154,0.447484902,0.551489514,0.818025502,0.067701186,0.234647678,0.390493803,0.127600001,0.390598223,0.147747961,0.585657675,0.375588141,0.330076149,0.573021715,0.437353301,0.624305807,0.121251309
PTPN4,1,0.920268586,1.07927353,0.806031762,1.040608056,0.460859944,0.429482149,0.969496576,0.801717516,0.215898901,0.814620178,2.239554929,0.142636664,0.211290763,1.204721604,0.928162556,0.359123141,0.255933575,0.559359131,0.96645475,0.616716331,0.416346544,0.905908778,1.072493066,0.603508505
NCOR1,1,1.565162785,1.223288414,1.304252181,2.097071178,1.276854194,1.214501742,1.829669068,0.913580517,0.871736934,0.975471427,1.375176292,0.514162815,0.843666094,0.760139049,0.329444374,0.895566007,0.779211167,1.021420733,0.937069481,1.118029902,0.89580268,1.020275352,1.411862153,0.600080317
CNKSR2,1,1.247109022,2.050863059,2.115438628,2.021441932,1.954638853,1.604546455,3.049859129,1.970008021,0.42587159,4.00013496,8.363428718,0.517733119,0.868224916,8.702974369,5.616476285,1.996417555,1.085080335,7.196926048,6.381748344,3.189111393,5.42059466,7.479475827,7.497719898,4.623557326
FOXP1,1,0.913863665,0.812184746,0.896361351,1.347786575,1.360272812,1.258604297,1.276221153,1.130394898,0.684066685,0.797908611,0.845838078,0.452269831,0.634957044,0.608439363,0.709240252,0.824351021,0.581778872,0.610999148,0.436847037,0.923036573,0.441546191,0.789617002,0.96757882,0.839095957
REEP3,1,0.645183458,0.375057555,0.274108705,0.318649347,0.100692335,0.193181712,0.224216057,0.350890918,0.570232616,0.601119846,0.776971982,0.482003362,1.199699906,0.71713427,1.272622675,0.727424345,0.973334395,0.27786159,0.673028043,1.330923027,0.28895909,0.539061655,0.490995711,0.319734944
DGKI,1,1.809790721,1.284158953,1.494603159,1.690202058,0.778781585,1.215376961,2.281854273,0.650891874,0.133513892,0.817590595,3.65874262,0.23591559,0.359616705,1.272183282,0.494973159,0.398781821,0.326423013,1.086456018,1.220273831,0.657701543,0.866460508,1.693922629,1.014621687,0.356358251
IMMP2L,1,0.730507883,0.751169971,0.702415258,0.646707601,0.366898824,0.511056577,0.500494416,0.963010006,0.97050523,0.621769598,0.636376314,0.267229215,0.348100303,0.824391025,1.052860541,0.321082487,0.341853308,0.546208359,0.705077171,0.462534607,0.581661958,0.514642309,0.491608099,1.285267097
SOX6,1,1.933320687,1.207221076,1.128552126,1.486757948,0.341707629,0.504476941,0.656979318,1.021446782,0.863305389,0.708594829,0.356439092,0.271258845,0.408339147,0.303070929,0.25115698,0.563387603,0.312482563,0.143069069,0.455395652,0.589626806,0.074805497,0.170264904,0.222058996,0.114187087
CCNG1,1,0.632128128,0.571740171,0.467487927,0.408433632,0.205977806,0.249934848,0.277951552,0.442394018,0.218317311,0.192291591,0.210639045,0.132747753,0.169609892,0.297305573,0.375951176,0.174654419,0.161542359,0.124203682,0.267714159,0.23995126,0.129154072,0.213585351,0.200380293,0.336335056
CUX1,1,1.251582854,0.74134843,0.773932806,1.381570508,0.662670304,0.669881714,0.749554992,0.612282662,1.217204947,0.677009701,0.498773316,0.558730126,0.661338394,0.307013133,0.106856297,0.669747778,0.550061537,0.430278738,0.405558433,0.584502823,0.387494563,0.390922589,0.360183431,0.282230328
CNTN6,1,3.242806923,0.997362303,1.0024824,3.805109273,3.19486955,3.4396671,5.108609103,6.721545347,1.357133781,8.83069446,19.62749181,1.535520669,3.294492602,10.03299356,6.94595663,3.405388807,1.773746329,8.310128191,7.604987859,4.093757059,16.35875734,6.731858482,13.27909702,8.186539982
EFR3A,1,0.538939858,0.750579873,0.580520395,0.617206179,0.483350879,0.560818061,1.22371304,1.398750257,0.63726371,3.248950326,8.163019562,0.555477677,1.007677302,8.685248218,13.29093665,2.319020569,1.302848907,5.626003667,8.843277428,3.979584743,5.220147163,6.95443536,9.756912628,4.948191913
FRMD5,1,1.539146918,1.152061889,1.079421144,1.070333601,0.520083801,0.547833597,0.761490281,0.583143563,0.722070546,0.432380848,0.839407881,0.44272505,1.100145989,0.68510566,0.829762691,0.634658331,0.82867603,0.630828287,0.684724017,1.347837161,0.699858175,0.660487898,1.226873018,0.368366979
PPFIA1,1,0.933739182,0.93851966,0.954595463,1.196893821,0.831178677,0.87343002,1.19216305,0.692089261,1.567426291,1.189867735,1.119265713,0.72490768,1.078654841,0.906437261,0.859752686,1.418178686,0.989526735,0.935178207,1.192265456,1.342351113,0.65407924,1.194602855,1.207363859,0.612102851
BCL11B,1,3.602242084,4.404200762,4.812080555,4.729649058,3.805847384,2.412312928,4.143075376,1.674338865,0.30357304,1.382447734,1.532967461,0.145053443,0.307736718,1.147504407,1.354874556,0.734278677,0.404458564,1.426282904,1.035050991,0.945097847,1.333873626,1.143301532,1.085809582,0.79141438
OPHN1,1,1.541699684,1.238628538,1.343737299,1.171898024,0.718651753,0.830546286,1.029113145,0.837113435,0.957907433,0.578750489,0.549705137,0.219522312,0.532659637,0.602777254,0.269130443,0.842413118,0.392817839,0.539989236,0.913194168,0.730176218,0.229389482,0.633154327,0.626914141,0.22135669
NTRK3,1,2.306659368,2.097943911,2.413851488,1.90630484,1.535094415,1.265693783,2.223482229,1.489619209,1.226838164,1.526067705,2.052572336,0.348314835,0.583177438,1.603076966,0.965098811,1.306168386,0.567322085,1.687988816,1.860472298,1.094691608,1.123915152,1.52521237,1.755007771,0.601194423
SLC1A1,1,1.948338585,6.561877499,5.528342248,5.718216142,8.24447603,5.73406707,11.17548481,15.00465318,3.594355122,9.947406386,15.88120324,2.824108376,3.75281541,13.86360755,17.14573752,5.333203171,3.043234708,11.46866662,11.29493617,5.411192632,12.0866604,10.29107035,11.95486824,6.201273271
ANXA1,1,0.49321774,0.336048681,0.264424702,0.606665377,0.950419022,3.531822244,1.530318384,2.049703616,9.07926718,1.930750635,1.393360395,2.452139386,1.699822554,0.594322564,1.031982317,0.784970766,1.17787527,0.536365598,0.788607226,0.982596403,0.476434217,0.793845523,0.285978635,1.783962564
RIMS2,1,1.092819533,1.758519981,1.478102771,2.221051881,1.414541679,0.789213597,2.824966911,4.023756494,0.852894331,8.114525816,8.696962899,2.772332802,1.530239616,5.79714044,7.220262722,4.339277531,3.341293292,5.215058278,9.664911021,6.227772953,4.861808224,6.546974596,10.79483786,16.44679225
ZMYND8,1,1.391039852,1.493391136,2.031376033,2.02680547,2.12694688,2.202303803,2.284759165,1.344610439,1.275859474,1.199587068,1.39458827,1.297885503,1.247359681,1.240079765,0.505680957,1.150966136,1.139128289,1.633837687,1.145831391,1.533965646,1.240824534,1.658267047,1.557033569,1.16429032
SLC35G1,1,1.675364284,1.559877736,1.194742067,1.002649696,1.558636235,0.933735717,1.612337334,1.93990618,0.473872911,1.464329292,1.487261143,0.379061959,0.411940412,1.31351328,1.727333343,0.578151151,0.4572799,1.347268978,1.266867746,0.760542938,1.094434909,1.65678779,1.075245522,0.756265035
GRIP1,1,1.752776702,1.145728291,1.445165564,1.549204177,1.174277494,0.81865836,1.709353509,1.140670417,0.173538286,0.603759496,0.538403877,0.030190935,0.021790918,0.315033205,0.428093942,0.116036393,0.054327481,0.328586514,0.440042519,0.179517118,0.329406211,0.325742888,0.480346605,0.301742396
TRPM7,1,0.71987391,0.918989532,0.531489812,1.279139677,0.444673069,0.654515814,1.11372474,0.524887873,0.640065176,0.477125007,1.221133451,0.225249117,0.536840733,0.534278401,0.271683414,0.502290695,0.461724174,0.34313469,0.459503359,0.73586446,0.326662224,1.105706455,0.877816392,0.358911766
AGBL4,1,0.807012864,0.779599822,1.095883532,1.024042479,1.773913999,2.346559279,2.880770332,3.142975956,2.875850814,4.158071894,6.670600189,0.340470689,0.66123192,6.739838291,7.425416727,1.417013531,0.753435621,6.326532053,5.791638388,2.803882261,7.795271142,6.83606313,7.747837413,4.048441956
ASXL3,1,4.262145694,3.528213671,3.493962945,7.118169843,1.685996534,1.24693522,3.332655296,1.310642265,0.656614571,0.422461367,0.816032286,0.177385205,0.29754379,0.271751016,0.141781429,0.235349096,0.252963453,0.417160954,0.442750695,0.522653511,0.259248785,0.461305734,1.05043465,0.248146613
KCNC2,1,2.246885907,2.603813664,2.314647601,2.114615289,8.023096043,6.294371278,11.46073321,11.2635789,2.302034752,26.30720202,56.43676167,0.451832779,0.77419158,43.04590691,43.18770699,6.876940807,1.991834234,30.2824172,43.19983476,9.791246036,27.79033769,32.64132126,38.26694707,47.28473619
MSL3,1,0.793401079,1.200036268,0.996837856,0.857338508,1.015290241,1.007113957,0.995338948,1.276765986,0.544909037,0.653565042,0.750735913,0.316691027,0.355391452,0.859558493,1.630987531,0.404239101,0.326673512,0.699300628,0.847052267,0.543142438,0.638076992,0.705802992,0.986151371,1.485924371
TM4SF19,1,0.601904382,1.09035483,0.642134958,0.483195284,0.697067531,1.001114258,0.627800546,0.924381067,0.484291372,0.463938522,0.277020095,0.133414449,0.122656451,0.353070405,0.767772959,0.323541007,0.182007536,0.230605589,0.362748394,0.183258265,0.260231458,0.287060179,0.30383496,1.280185351
ZNF559,1,0.801844729,1.027851531,0.853660684,1.133123637,0.528889209,0.691163532,0.58912314,0.732706815,0.685088239,0.305128776,0.346626899,0.206937929,0.199706726,0.390956756,0.676772476,0.275597765,0.288163713,0.345969594,0.366963287,0.286037063,0.328677931,0.44908676,0.632648106,0.241380536
SPRY2,1,1.144163395,1.204419506,1.857437388,1.712177351,2.230704048,2.418245097,2.781241135,3.189770341,6.273723005,4.823127968,2.731723486,1.545460007,3.001851273,2.634047968,3.314033824,3.517889229,1.761209829,2.53796445,2.16092902,3.170346114,2.388822695,2.077020798,2.582409409,3.28830255
ZSWIM6,1,1.880000923,1.236485798,1.743918188,1.495078232,1.237972961,0.903879513,1.332646087,1.006653919,0.458665504,0.758986639,0.769616673,0.477596054,0.893533426,0.765150806,0.52842395,0.92899545,0.589199967,0.691429381,0.749313876,1.456395267,0.501919766,0.603738078,1.053411049,0.465501648
DLGAP1,1,5.670473943,6.158921823,6.027199175,6.645426943,5.912916536,3.581899253,7.844323848,5.762043744,1.971743727,9.199015591,14.444745,0.409538464,0.958416589,12.50972752,7.424510855,3.405157098,1.775665223,12.63967673,11.5472065,4.895415338,10.50007121,10.91101123,15.00145377,7.018566735
KCNMA1,1,2.716449876,4.328492086,4.73790649,4.356514721,8.041478438,9.185000402,11.91693132,6.114984575,13.75070662,15.64982828,23.78694086,8.749920516,8.101456567,18.32410969,10.0180979,13.50872228,8.357611776,18.54584045,22.89400848,13.95047533,13.17191611,19.29221126,20.28000391,10.33027626
HIVEP2,1,6.208582414,12.93293157,15.58385352,16.1566773,18.53548599,12.50773596,38.7022447,14.88345255,5.754644095,18.22829136,37.61496433,2.684995271,4.303733241,16.57908387,9.499622161,7.216190526,4.046327356,17.26682953,14.7919765,11.01980067,15.4407648,14.63710428,25.39624917,4.341788058
